8334,53.324799,-2.033255,7150,296,1669289122
8337,53.328781,-2.02839,7100,296,1669289125
8340,53.332169,-2.024153,7025,296,1669289128
8343,53.335552,-2.019949,6950,296,1669289131
8354,53.346954,-2.005868,6675,297,1669289142
8366,53.360874,-1.988929,6375,296,1669289154
8378,53.373352,-1.973904,6125,296,1669289166
8390,53.387222,-1.957344,5850,295,1669289178
8402,53.401051,-1.941106,5625,294,1669289190
8414,53.414703,-1.925276,5475,288,1669289202
8427,53.427704,-1.910365,5325,280,1669289215
8439,53.440521,-1.895377,5225,272,1669289227
8451,53.45311,-1.881958,5100,267,1669289239
8454,53.45668,-1.879389,5075,267,1669289242
8457,53.460159,-1.877563,5050,267,1669289245
8460,53.463501,-1.876308,5025,266,1669289248
8463,53.467201,-1.875431,5000,265,1669289251
8466,53.471016,-1.875188,4950,264,1669289254
8469,53.474602,-1.875512,4925,260,1669289257
8472,53.478279,-1.8764,4900,256,1669289260
8475,53.481857,-1.877877,4875,252,1669289263
8478,53.484879,-1.879682,4850,246,1669289266
8481,53.487915,-1.881974,4825,242,1669289269
8484,53.490849,-1.884398,4800,238,1669289272
8487,53.493805,-1.887137,4800,235,1669289275
8490,53.496574,-1.890052,4775,231,1669289278
8493,53.499115,-1.893258,4750,226,1669289281
8496,53.501358,-1.89679,4725,221,1669289284
8499,53.503418,-1.900796,4725,214,1669289287
8502,53.505066,-1.904951,4700,205,1669289290
8505,53.506306,-1.909036,4700,201,1669289293
8509,53.507328,-1.913721,4675,192,1669289297
8512,53.507889,-1.918003,4675,188,1669289300
8514,53.508167,-1.922365,4650,180,1669289302
8518,53.508224,-1.92661,4650,178,1669289306
8521,53.508213,-1.930605,4625,176,1669289309
8524,53.508026,-1.934563,4600,174,1669289312
8527,53.507702,-1.938764,4600,170,1669289315
8530,53.507282,-1.94248,4575,168,1669289318
8533,53.506668,-1.94615,4575,165,1669289321
8536,53.505936,-1.949916,4550,164,1669289324
8539,53.505142,-1.953143,4550,163,1669289327
8542,53.50415,-1.956587,4525,162,1669289330
8545,53.503044,-1.96009,4525,161,1669289333
8548,53.501835,-1.963483,4500,160,1669289336
8551,53.500626,-1.96671,4475,160,1669289339
8554,53.499508,-1.96938,4475,158,1669289342
8557,53.498249,-1.97245,4450,157,1669289345
8560,53.496994,-1.975358,4425,156,1669289348
8563,53.495636,-1.978559,4425,153,1669289351
8566,53.494389,-1.981255,4450,148,1669289354
8569,53.493118,-1.984131,4450,145,1669289357
8572,53.491966,-1.986748,4475,140,1669289360
8575,53.490894,-1.989172,4475,137,1669289363
8578,53.489594,-1.992057,4475,136,1669289366
8584,53.48745,-1.996684,4475,132,1669289372
8590,53.485062,-2.001866,4450,130,1669289378
8596,53.482956,-2.006339,4425,128,1669289384
8602,53.480701,-2.011144,4400,128,1669289390
8608,53.478424,-2.015913,4375,128,1669289396
8614,53.476089,-2.0207,4325,128,1669289402
8620,53.473801,-2.025565,4275,129,1669289408
8626,53.471531,-2.030209,4200,130,1669289414
8632,53.469296,-2.034975,4150,130,1669289420
8639,53.46706,-2.03966,4100,130,1669289427
8644,53.464783,-2.044399,4025,130,1669289432
8650,53.462498,-2.049192,3975,132,1669289438
8657,53.460205,-2.053894,3875,132,1669289445
8663,53.457981,-2.058563,3800,132,1669289451
8669,53.455563,-2.063653,3725,131,1669289457
8675,53.453373,-2.068257,3625,130,1669289463
8681,53.451,-2.073104,3550,128,1669289469
8687,53.448761,-2.077829,3475,128,1669289475
8693,53.446438,-2.082636,3400,127,1669289481
8699,53.444202,-2.087322,3350,127,1669289487
8705,53.442123,-2.09164,3275,127,1669289493
8711,53.439781,-2.09645,3200,128,1669289499
8717,53.437637,-2.100978,3125,128,1669289505
8723,53.43536,-2.105659,3075,128,1669289511
8729,53.433079,-2.110506,3000,128,1669289517
8735,53.430843,-2.11511,2925,129,1669289523
8741,53.428574,-2.119812,2875,129,1669289529
8748,53.426193,-2.124756,2800,129,1669289536
8753,53.424042,-2.129229,2725,130,1669289541
8760,53.421707,-2.134094,2625,131,1669289548
8766,53.419235,-2.139195,2550,135,1669289554
8772,53.417019,-2.143707,2500,136,1669289560
8778,53.414474,-2.149083,2400,138,1669289566
8784,53.412224,-2.153805,2325,140,1669289572
8790,53.409615,-2.159217,2250,139,1669289578
8796,53.407242,-2.16415,2175,139,1669289584
8802,53.40477,-2.16925,2100,139,1669289590
8808,53.40226,-2.174566,2025,136,1669289596
8814,53.40007,-2.17909,1950,132,1669289602
8818,53.398628,-2.182159,1925,130,1669289606
8828,53.394836,-2.189968,1850,130,1669289616
8834,53.393044,-2.19363,1750,130,1669289622
8839,53.390305,-2.199228,1650,130,1669289627
8845,53.388519,-2.202994,1575,130,1669289633
8852,53.385681,-2.20888,1525,125,1669289640
8858,53.383438,-2.21351,1450,125,1669289646
8864,53.381104,-2.218218,1400,126,1669289652
8870,53.378815,-2.223005,1325,128,1669289658
8876,53.376701,-2.227397,1250,127,1669289664
8882,53.374557,-2.231951,1175,127,1669289670
8888,53.372326,-2.236606,1100,125,1669289676
8894,53.370186,-2.240969,1050,126,1669289682
8901,53.367783,-2.245919,975,125,1669289689
8907,53.36554,-2.250471,900,126,1669289695
8913,53.363342,-2.255022,825,126,1669289701
8918,53.362106,-2.25769,775,127,1669289706
8925,53.358967,-2.264153,700,128,1669289713
8931,53.356842,-2.268598,700,110,1669289719
8937,53.355103,-2.272171,0,86,1669289725
8943,53.353905,-2.274655,0,63,1669289731
8947,53.353264,-2.276068,0,47,1669289735
8948,53.353146,-2.276371,0,44,1669289736
8949,53.353054,-2.276661,0,40,1669289737
8950,53.352974,-2.276917,0,36,1669289738
8951,53.352894,-2.277191,0,34,1669289739
8952,53.352837,-2.277426,0,33,1669289740
8953,53.352753,-2.277825,0,30,1669289741
8954,53.352707,-2.278048,0,29,1669289742
8955,53.352657,-2.27827,0,28,1669289743
8956,53.352623,-2.278492,0,26,1669289744
8959,53.352577,-2.278875,0,24,1669289747
8961,53.352539,-2.279212,0,21,1669289749
8963,53.352509,-2.279522,0,19,1669289751
8965,53.352474,-2.279825,0,18,1669289753
8967,53.352448,-2.280067,0,17,1669289755
8969,53.352413,-2.280448,0,15,1669289757
8972,53.35239,-2.280664,0,15,1669289760
8973,53.352379,-2.280879,0,14,1669289761
8979,53.352322,-2.281429,0,10,1669289767
8983,53.35231,-2.281684,0,9,1669289771
8987,53.352379,-2.281925,0,10,1669289775
8992,53.352608,-2.282096,0,10,1669289780
8998,53.352859,-2.281939,0,10,1669289786
9003,53.353008,-2.281703,0,10,1669289791
9007,53.353134,-2.281488,0,11,1669289795
9011,53.353294,-2.281252,0,12,1669289799
9014,53.353432,-2.281017,0,13,1669289802
9017,53.353577,-2.280794,0,14,1669289805
9022,53.353855,-2.28033,0,15,1669289810
9029,53.35421,-2.279761,0,16,1669289817
9035,53.354507,-2.27929,0,16,1669289823
9041,53.354847,-2.278734,0,16,1669289829
9047,53.35524,-2.278094,0,17,1669289835
9053,53.355572,-2.277584,0,17,1669289841
9059,53.355949,-2.276975,0,17,1669289847
9065,53.356304,-2.276387,0,18,1669289853
9071,53.356625,-2.275818,0,17,1669289859
9073,53.356731,-2.275584,0,17,1669289861
9076,53.356876,-2.275288,0,16,1669289864
9079,53.357021,-2.274978,0,15,1669289867
9082,53.357151,-2.274719,0,15,1669289870
9086,53.357334,-2.274327,0,15,1669289874
9092,53.357605,-2.273766,0,14,1669289880
9098,53.357838,-2.273322,0,12,1669289886
9103,53.358044,-2.27315,0,11,1669289891
9107,53.358246,-2.27314,0,11,1669289895
9111,53.358456,-2.27314,0,11,1669289899
9115,53.358665,-2.27314,0,11,1669289903
9120,53.358932,-2.27314,0,10,1669289908
9127,53.359188,-2.27316,0,7,1669289915
9135,53.359364,-2.273423,0,6,1669289923
9141,53.359352,-2.273726,0,6,1669289929
9147,53.359371,-2.273954,0,5,1669289935
9151,53.359341,-2.27417,0,4,1669289939
